date,imo,description,type
2022-04-07,9306627,Vessel KUDOS exited LACONIA,possible_sts_start
2022-04-25,9306627,Vessel KUDOS exited LACONIA,possible_sts_end
2022-06-09,9306627,Vessel KUDOS exited LACONIA,possible_sts_start
2022-06-11,9306627,Vessel KUDOS exited LACONIA,possible_sts_end
2022-05-16,9306627,Vessel KUDOS exited LACONIA,possible_sts_start
2022-05-23,9306627,Vessel KUDOS exited LACONIA,possible_sts_end
2022-05-28,9306627,Vessel KUDOS exited LACONIA,possible_sts_start
2022-06-01,9306627,Vessel KUDOS exited LACONIA,possible_sts_end
2022-04-22,9306627,Vessel KUDOS exited LACONIA,possible_sts_start
2022-06-13,9306627,Vessel KUDOS exited LACONIA,possible_sts_end
2022-04-28,9306627,Vessel KUDOS exited LACONIA,possible_sts_start
2022-06-06,9306627,Vessel KUDOS exited MALTA,possible_sts_end
2022-05-07,9306627,Vessel KUDOS exited LACONIA,possible_sts_start
2022-05-31,9306627,Vessel KUDOS exited LACONIA,possible_sts_end
2022-05-29,9306627,Vessel KUDOS exited LACONIA,possible_sts_start
2022-06-12,9306627,Vessel KUDOS exited LACONIA,possible_sts_end
2024-03-01,9547506,Vessel ELEGANTVOYAGER exited LACONIA,possible_sts_start
2024-03-31,9547506,Vessel ELEGANTVOYAGER exited LACONIA,possible_sts_end
2024-04-21,9547506,Vessel ELEGANTVOYAGER exited LACONIA,possible_sts_start
2024-04-25,9547506,Vessel ELEGANTVOYAGER exited LACONIA,possible_sts_end
2024-04-18,9547506,Vessel ELEGANTVOYAGER exited LACONIA,possible_sts_start
2024-04-28,9547506,Vessel ELEGANTVOYAGER exited LACONIA,possible_sts_end
2024-04-14,9547506,Vessel ELEGANTVOYAGER exited LACONIA,possible_sts_start
2024-04-26,9547506,Vessel ELEGANTVOYAGER exited LACONIA,possible_sts_end
2024-04-04,9547506,Vessel ELEGANTVOYAGER exited LACONIA,possible_sts_start
2024-04-18,9547506,Vessel ELEGANTVOYAGER exited LACONIA,possible_sts_end
2024-04-09,9547506,Vessel ELEGANTVOYAGER exited LACONIA,possible_sts_start
2024-04-15,9547506,Vessel ELEGANTVOYAGER exited LACONIA,possible_sts_end
2024-03-30,9237412,Vessel HONTAO exited JOHOR,possible_sts_start
2024-07-19,9237412,Vessel HONTAO exited JOHOR,possible_sts_end
2023-11-07,9233741,Vessel HALI exited JOHOR,possible_sts_start
2024-06-08,9233741,Vessel HALI exited JOHOR,possible_sts_end
2022-05-20,9233741,Vessel HALI exited JOHOR,possible_sts_start
2023-10-07,9233741,Vessel HALI exited JOHOR,possible_sts_end
2022-05-22,9233741,Vessel HALI exited JOHOR,possible_sts_start
2022-06-16,9233741,Vessel HALI exited JOHOR,possible_sts_end
2022-05-26,9233741,Vessel HALI exited JOHOR,possible_sts_start
2022-06-15,9233741,Vessel HALI exited JOHOR,possible_sts_end
2022-05-31,9233741,Vessel HALI exited JOHOR,possible_sts_start
2022-06-20,9233741,Vessel HALI exited JOHOR,possible_sts_end
2022-05-25,9233741,Vessel HALI exited JOHOR,possible_sts_start
2022-06-24,9233741,Vessel HALI exited JOHOR,possible_sts_end
2022-05-27,9233741,Vessel HALI exited JOHOR,possible_sts_start
2022-06-11,9233741,Vessel HALI exited JOHOR,possible_sts_end
2022-09-27,9233741,Vessel HALI exited LACONIA,possible_sts_start
2022-10-15,9233741,Vessel HALI exited LACONIA,possible_sts_end
2022-09-26,9233741,Vessel HALI exited LACONIA,possible_sts_start
2023-01-25,9233741,Vessel HALI exited LACONIA,possible_sts_end
2023-05-11,9309588,Vessel NSSTELLA exited MALTA,possible_sts_start
2023-07-17,9309588,Vessel NSSTELLA exited MALTA,possible_sts_end
2023-06-13,9319870,Vessel THALASSA exited MALTA,possible_sts_start
2024-06-01,9319870,Vessel THALASSA exited MALTA,possible_sts_end
2023-01-02,9292577,Vessel OCEANJUPITER exited JOHOR,possible_sts_start
2023-01-02,9308170,Vessel OCEANJUPITER exited JOHOR,possible_sts_start
2023-09-13,9292577,Vessel OCEANJUPITER exited JOHOR,possible_sts_end
2023-09-13,9308170,Vessel OCEANJUPITER exited JOHOR,possible_sts_end
2023-01-22,9292577,Vessel OCEANJUPITER exited JOHOR,possible_sts_start
2023-01-22,9308170,Vessel OCEANJUPITER exited JOHOR,possible_sts_start
2023-01-25,9292577,Vessel OCEANJUPITER exited JOHOR,possible_sts_end
2023-01-25,9308170,Vessel OCEANJUPITER exited JOHOR,possible_sts_end
2023-05-01,9292577,Vessel OCEANJUPITER exited MALTA,possible_sts_start
2023-05-01,9308170,Vessel OCEANJUPITER exited MALTA,possible_sts_start
2024-08-02,9292577,Vessel OCEANJUPITER exited MALTA,possible_sts_end
2024-08-02,9308170,Vessel OCEANJUPITER exited MALTA,possible_sts_end
2023-06-27,9318034,Vessel OLIVE exited LOME,possible_sts_start
2024-03-10,9318034,Vessel OLIVE exited LOME,possible_sts_end
2024-01-11,9318034,Vessel OLIVE exited LACONIA,possible_sts_start
2024-01-28,9318034,Vessel OLIVE exited LACONIA,possible_sts_end
2024-02-03,9318034,Vessel OLIVE exited LACONIA,possible_sts_start
2024-04-21,9318034,Vessel OLIVE exited LACONIA,possible_sts_end
2023-12-06,9318034,Vessel OLIVE exited MALTA,possible_sts_start
2024-02-08,9318034,Vessel OLIVE exited MALTA,possible_sts_end
2023-03-10,9308077,Vessel TYCHE1 exited LACONIA,possible_sts_start
2023-03-17,9308077,Vessel TYCHE1 exited LACONIA,possible_sts_end
2023-03-12,9308077,Vessel TYCHE1 exited LACONIA,possible_sts_start
2023-09-21,9308077,Vessel TYCHE1 exited LACONIA,possible_sts_end
2023-03-13,9308077,Vessel TYCHE1 exited LACONIA,possible_sts_start
2023-03-27,9308077,Vessel TYCHE1 exited LACONIA,possible_sts_end
2023-03-14,9308077,Vessel TYCHE1 exited LACONIA,possible_sts_start
2023-09-16,9308077,Vessel TYCHE1 exited LACONIA,possible_sts_end
2023-03-24,9308077,Vessel TYCHE1 exited LACONIA,possible_sts_start
2023-03-30,9308077,Vessel TYCHE1 exited LACONIA,possible_sts_end
2022-07-25,9329667,Vessel NSPARADE exited LACONIA,possible_sts_start
2022-10-02,9329667,Vessel NSPARADE exited MALTA,possible_sts_end
2023-01-23,9329667,Vessel NSPARADE exited LACONIA,possible_sts_start
2023-05-04,9329667,Vessel NSPARADE exited LACONIA,possible_sts_end
2022-06-15,9329667,Vessel NSPARADE exited LACONIA,possible_sts_start
2023-04-26,9329667,Vessel NSPARADE exited LACONIA,possible_sts_end
2022-06-23,9329667,Vessel NSPARADE exited LACONIA,possible_sts_start
2023-01-26,9329667,Vessel NSPARADE exited LACONIA,possible_sts_end
2022-06-22,9329667,Vessel NSPARADE exited LACONIA,possible_sts_start
2023-01-24,9329667,Vessel NSPARADE exited LACONIA,possible_sts_end
2022-09-05,9329667,Vessel NSPARADE exited LACONIA,possible_sts_start
2023-01-22,9329667,Vessel NSPARADE exited LACONIA,possible_sts_end
2022-04-29,9284582,Vessel PANDA exited JOHOR,possible_sts_start
2024-01-09,9284582,Vessel PANDA exited JOHOR,possible_sts_end
2022-07-06,9284582,Vessel PANDA exited JOHOR,possible_sts_start
2022-12-30,9284582,Vessel PANDA exited JOHOR,possible_sts_end
2024-05-25,9284582,Vessel PANDA exited MALTA,possible_sts_start
2024-06-03,9284582,Vessel PANDA exited MALTA,possible_sts_end
2022-12-25,9339325,Vessel NSLAGUNA exited LACONIA,possible_sts_start
2023-01-28,9339325,Vessel NSLAGUNA exited LACONIA,possible_sts_end
2023-07-26,9339325,Vessel NSLAGUNA exited MALTA,possible_sts_start
2023-09-29,9339325,Vessel NSLAGUNA exited MALTA,possible_sts_end
2022-03-25,9339325,Vessel NSLAGUNA exited MALTA,possible_sts_start
2023-11-29,9339325,Vessel NSLAGUNA exited MALTA,possible_sts_end
2022-12-26,9339325,Vessel NSLAGUNA exited LACONIA,possible_sts_start
2023-01-26,9339325,Vessel NSLAGUNA exited LACONIA,possible_sts_end
2023-01-27,9339325,Vessel NSLAGUNA exited LACONIA,possible_sts_start
2023-11-27,9280586,Vessel HAMPSTEAD exited JOHOR,possible_sts_end
2023-01-15,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-12-21,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2022-10-12,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-08-11,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2023-07-06,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-07-11,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2023-03-13,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-12-22,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2022-10-10,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-04-19,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2023-03-14,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-07-08,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2023-07-08,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-08-15,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2022-03-05,9280586,Vessel HAMPSTEAD exited LOME,possible_sts_start
2022-07-14,9280586,Vessel HAMPSTEAD exited LOME,possible_sts_end
2022-03-02,9280586,Vessel HAMPSTEAD exited LOME,possible_sts_start
2022-03-18,9280586,Vessel HAMPSTEAD exited LOME,possible_sts_end
2022-03-04,9280586,Vessel HAMPSTEAD exited LOME,possible_sts_start
2022-07-20,9280586,Vessel HAMPSTEAD exited LOME,possible_sts_end
2022-03-07,9280586,Vessel HAMPSTEAD exited LOME,possible_sts_start
2022-07-29,9280586,Vessel HAMPSTEAD exited LOME,possible_sts_end
2022-03-12,9280586,Vessel HAMPSTEAD exited LOME,possible_sts_start
2022-08-07,9280586,Vessel HAMPSTEAD exited LOME,possible_sts_end
2022-03-10,9280586,Vessel HAMPSTEAD exited LOME,possible_sts_start
2022-08-11,9280586,Vessel HAMPSTEAD exited LOME,possible_sts_end
2023-07-03,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-08-08,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2023-07-01,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-07-26,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2023-07-28,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-07-29,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2023-03-16,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-04-23,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2023-04-24,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-04-28,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2023-04-23,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-04-30,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2022-10-21,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_start
2022-11-10,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_end
2022-10-27,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_start
2022-10-30,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_end
2022-10-17,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_start
2022-11-19,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_end
2022-10-23,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_start
2022-11-12,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_end
2022-10-22,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_start
2022-11-06,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_end
2022-11-06,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_start
2022-11-16,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_end
2022-11-25,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_start
2023-10-17,9280586,Vessel HAMPSTEAD exited LACONIA,possible_sts_end
2022-10-14,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_start
2023-08-04,9280586,Vessel HAMPSTEAD exited MALTA,possible_sts_end
2022-01-14,9260823,Vessel AURA exited LACONIA,possible_sts_start
2022-01-14,9624316,Vessel AURA exited LACONIA,possible_sts_start
2023-02-14,9260823,Vessel AURA exited LACONIA,possible_sts_end
2023-02-14,9624316,Vessel AURA exited LACONIA,possible_sts_end
2022-01-30,9260823,Vessel AURA exited LACONIA,possible_sts_start
2022-01-30,9624316,Vessel AURA exited LACONIA,possible_sts_start
2023-01-28,9260823,Vessel AURA exited LACONIA,possible_sts_end
2023-01-28,9624316,Vessel AURA exited LACONIA,possible_sts_end
2023-05-22,9375575,Vessel NEWJUPITER exited MALTA,possible_sts_start
2023-05-30,9375575,Vessel NEWJUPITER exited MALTA,possible_sts_end
2022-03-28,9577094,Vessel SCFPROVIDER exited JOHOR,possible_sts_start
2023-07-11,9577094,Vessel SCFPROVIDER exited LACONIA,possible_sts_end
2022-04-01,9577094,Vessel SCFPROVIDER exited JOHOR,possible_sts_start
2022-04-18,9577094,Vessel SCFPROVIDER exited JOHOR,possible_sts_end
2022-03-08,9577094,Vessel SCFPROVIDER exited JOHOR,possible_sts_start
2022-05-12,9577094,Vessel SCFPROVIDER exited JOHOR,possible_sts_end
2022-05-12,9577094,Vessel SCFPROVIDER exited JOHOR,possible_sts_start
2023-07-13,9418482,Vessel RIDE exited JOHOR,possible_sts_end
2023-02-07,9418482,Vessel RIDE exited MALTA,possible_sts_start
2023-12-30,9418482,Vessel RIDE exited MALTA,possible_sts_end
2022-09-20,9418482,Vessel RIDE exited MALTA,possible_sts_start
2023-10-19,9418482,Vessel RIDE exited MALTA,possible_sts_end
2022-09-24,9418482,Vessel RIDE exited MALTA,possible_sts_start
2022-09-30,9418482,Vessel RIDE exited MALTA,possible_sts_end
2022-09-17,9418482,Vessel RIDE exited MALTA,possible_sts_start
2024-02-04,9418482,Vessel RIDE exited MALTA,possible_sts_end
2023-06-13,9232931,Vessel NARCISSUS exited JOHOR,possible_sts_start
2023-10-20,9232931,Vessel NARCISSUS exited JOHOR,possible_sts_end
2023-05-26,9232931,Vessel NARCISSUS exited JOHOR,possible_sts_start
2023-07-05,9232931,Vessel NARCISSUS exited JOHOR,possible_sts_end
2023-05-27,9232931,Vessel NARCISSUS exited JOHOR,possible_sts_start
2023-07-03,9232931,Vessel NARCISSUS exited JOHOR,possible_sts_end
2023-10-20,9232931,Vessel NARCISSUS exited JOHOR,possible_sts_start
2024-05-13,9232931,Vessel NARCISSUS exited MALTA,possible_sts_end
2024-05-12,9232931,Vessel NARCISSUS exited MALTA,possible_sts_start
2024-08-30,9232931,Vessel NARCISSUS exited MALTA,possible_sts_end
2024-01-12,9232931,Vessel NARCISSUS exited LACONIA,possible_sts_start
2024-07-19,9232931,Vessel NARCISSUS exited LACONIA,possible_sts_end
2024-04-09,9299721,Vessel CEPHEUS exited JOHOR,possible_sts_start
2024-05-16,9299721,Vessel CEPHEUS exited JOHOR,possible_sts_end
2022-10-17,9299721,Vessel CEPHEUS exited JOHOR,possible_sts_start
2024-04-09,9299721,Vessel CEPHEUS exited JOHOR,possible_sts_end
2023-08-14,9378620,Vessel VARVARA exited MALTA,possible_sts_start
2023-10-30,9378620,Vessel VARVARA exited MALTA,possible_sts_end
2023-07-12,9378620,Vessel VARVARA exited MALTA,possible_sts_start
2023-10-24,9378620,Vessel VARVARA exited MALTA,possible_sts_end
2023-10-23,9378620,Vessel VARVARA exited MALTA,possible_sts_start
2023-12-03,9378620,Vessel VARVARA exited MALTA,possible_sts_end
2023-09-11,9378620,Vessel VARVARA exited MALTA,possible_sts_start
2023-10-31,9378620,Vessel VARVARA exited MALTA,possible_sts_end
2023-08-24,9378620,Vessel VARVARA exited MALTA,possible_sts_start
2023-11-22,9378620,Vessel VARVARA exited MALTA,possible_sts_end
2023-09-12,9378620,Vessel VARVARA exited MALTA,possible_sts_start
2023-09-23,9378620,Vessel VARVARA exited MALTA,possible_sts_end
2023-10-04,9378620,Vessel VARVARA exited MALTA,possible_sts_start
2023-10-05,9378620,Vessel VARVARA exited MALTA,possible_sts_end
2023-09-25,9378620,Vessel VARVARA exited MALTA,possible_sts_start
2023-09-27,9378620,Vessel VARVARA exited MALTA,possible_sts_end
2023-10-10,9378620,Vessel VARVARA exited MALTA,possible_sts_start
2023-10-16,9378620,Vessel VARVARA exited MALTA,possible_sts_end
2023-08-30,9378620,Vessel VARVARA exited MALTA,possible_sts_start
2023-09-04,9378620,Vessel VARVARA exited MALTA,possible_sts_end
2023-10-13,9378620,Vessel VARVARA exited MALTA,possible_sts_start
2023-10-15,9378620,Vessel VARVARA exited MALTA,possible_sts_end
2023-08-04,9378620,Vessel VARVARA exited MALTA,possible_sts_start
2023-08-27,9378620,Vessel VARVARA exited MALTA,possible_sts_end
2023-09-19,9378620,Vessel VARVARA exited MALTA,possible_sts_start
2023-12-01,9378620,Vessel VARVARA exited MALTA,possible_sts_end
2023-02-11,9256913,Vessel RIONAPO exited MALTA,possible_sts_start
2023-06-12,9256913,Vessel RIONAPO exited MALTA,possible_sts_end
2023-02-12,9256913,Vessel RIONAPO exited MALTA,possible_sts_start
2023-06-11,9256913,Vessel RIONAPO exited MALTA,possible_sts_end
2023-10-30,9353113,Vessel HANA exited MALTA,possible_sts_start
2023-11-07,9353113,Vessel HANA exited MALTA,possible_sts_end
2023-10-13,9353113,Vessel HANA exited MALTA,possible_sts_start
2023-11-03,9353113,Vessel HANA exited MALTA,possible_sts_end
2023-10-21,9353113,Vessel HANA exited MALTA,possible_sts_start
2023-10-31,9353113,Vessel HANA exited MALTA,possible_sts_end
2023-11-07,9353113,Vessel HANA exited MALTA,possible_sts_start
2024-03-19,9353113,Vessel HANA exited LACONIA,possible_sts_end
2024-03-16,9353113,Vessel HANA exited LACONIA,possible_sts_start
2024-05-05,9353113,Vessel HANA exited LACONIA,possible_sts_end
2024-03-24,9353113,Vessel HANA exited LACONIA,possible_sts_start
2024-05-04,9353113,Vessel HANA exited LACONIA,possible_sts_end
2024-03-11,9353113,Vessel HANA exited LACONIA,possible_sts_start
2024-06-04,9353113,Vessel HANA exited LACONIA,possible_sts_end
2024-05-05,9353113,Vessel HANA exited LACONIA,possible_sts_start
2024-05-07,9353113,Vessel HANA exited LACONIA,possible_sts_end
2023-10-12,9353113,Vessel HANA exited MALTA,possible_sts_start
2023-11-10,9353113,Vessel HANA exited MALTA,possible_sts_end
2023-02-20,9422457,Vessel SCFBAIKAL exited JOHOR,possible_sts_start
2023-08-12,9422457,Vessel SCFBAIKAL exited JOHOR,possible_sts_end
2023-02-16,9422457,Vessel SCFBAIKAL exited JOHOR,possible_sts_start
2023-07-19,9422457,Vessel SCFBAIKAL exited JOHOR,possible_sts_end
2023-05-15,9290309,Vessel THEA exited LACONIA,possible_sts_start
2024-04-07,9299769,Vessel AQUATICA exited MALTA,possible_sts_end
2023-05-20,9290309,Vessel THEA exited LACONIA,possible_sts_start
2024-02-15,9290309,Vessel THEA exited LACONIA,possible_sts_end
2024-01-31,9290309,Vessel THEA exited LACONIA,possible_sts_start
2024-02-01,9290309,Vessel THEA exited LACONIA,possible_sts_end
2023-05-17,9290309,Vessel THEA exited LACONIA,possible_sts_start
2024-02-03,9290309,Vessel THEA exited LACONIA,possible_sts_end
2023-05-18,9290309,Vessel THEA exited LACONIA,possible_sts_start
2024-02-10,9290309,Vessel THEA exited LACONIA,possible_sts_end
2024-02-01,9290309,Vessel THEA exited LACONIA,possible_sts_start
2024-02-09,9290309,Vessel THEA exited LACONIA,possible_sts_end
2022-08-21,9436941,Vessel SYRA exited LACONIA,possible_sts_start
2022-09-12,9436941,Vessel SYRA exited LACONIA,possible_sts_end
2022-09-12,9436941,Vessel SYRA exited LACONIA,possible_sts_start
2022-09-30,9436941,Vessel SYRA exited MALTA,possible_sts_end
2022-01-08,9436941,Vessel SYRA exited LACONIA,possible_sts_start
2022-10-13,9436941,Vessel SYRA exited LACONIA,possible_sts_end
2022-08-20,9436941,Vessel SYRA exited LACONIA,possible_sts_start
2022-08-21,9436941,Vessel SYRA exited LACONIA,possible_sts_end
2023-12-11,9524451,Vessel SABLE exited JOHOR,possible_sts_start
2024-03-25,9524451,Vessel SABLE exited JOHOR,possible_sts_end
2022-11-24,9524451,Vessel SABLE exited JOHOR,possible_sts_start
2024-08-30,9524451,Vessel SABLE exited JOHOR,possible_sts_end
2022-11-30,9524451,Vessel SABLE exited JOHOR,possible_sts_start
2024-03-14,9524451,Vessel SABLE exited JOHOR,possible_sts_end
2023-08-04,9524451,Vessel SABLE exited MALTA,possible_sts_start
2023-10-16,9524451,Vessel SABLE exited MALTA,possible_sts_end
2024-05-22,9524451,Vessel SABLE exited MALTA,possible_sts_start
2024-07-24,9524451,Vessel SABLE exited MALTA,possible_sts_end
2024-03-10,9296391,Vessel FIGHTERTWO exited JOHOR,possible_sts_start
2024-03-29,9296391,Vessel FIGHTERTWO exited JOHOR,possible_sts_end
2023-06-02,9296391,Vessel FIGHTERTWO exited MALTA,possible_sts_start
2023-11-20,9296391,Vessel FIGHTERTWO exited MALTA,possible_sts_end
2023-03-04,9327437,Vessel CHEMTRANSMERCURY exited LACONIA,possible_sts_start
2023-05-02,9327437,Vessel CHEMTRANSMERCURY exited LACONIA,possible_sts_end
2022-09-18,9327437,Vessel CHEMTRANSMERCURY exited MALTA,possible_sts_start
